id,utcDate,matchday,homeTeam.id,homeTeam.name,awayTeam.id,awayTeam.name,score.fullTime.home,score.fullTime.away,result,home_form,away_form,home_norm,away_norm,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_home_goals,h2h_away_goals,h2h_matches_count,h2h_win_ratio,h2h_goal_difference,h2h_avg_goals,isDerby,derbyType,home_current_value_eur,home_previous_value_eur,home_value_change_pct,home_squad_avg_age,home_absolute_change,home_log_current_value,away_current_value_eur,away_previous_value_eur,away_value_change_pct,away_squad_avg_age,away_absolute_change,away_log_current_value,home_goals,home_xg,home_injury_count,home_last5_form_points,away_goals,away_xg,away_injury_count,away_last5_form_points,value_difference,value_ratio,goals_difference,goals_ratio,xg_difference,xg_ratio,form_difference,injury_difference,age_difference,home_power_index,away_power_index,power_difference,performance_ratio
441947,2024-01-20T14:30:00Z,18,44,1. FC Heidenheim 1846,11,VfL Wolfsburg,1,1,Draw,7.0,4.0,1. fc heidenheim 1846,vfl wolfsburg,0,0,0,0,2,1,0.0,-2,2.0,0,Normal,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,2.0,4.9,0.0,0.0,7.0,4.5,0.0,0.0,-190000000.0,0.17391304347826086,-5.0,0.2857142857142857,0.40000000000000036,1.088888888888889,0.0,0.0,1.3999999999999986,12.25,13.475,-1.2249999999999996,0.4081632653061224
441948,2024-01-20T14:30:00Z,18,17,SC Freiburg,2,TSG 1899 Hoffenheim,3,2,HomeWin,4.0,0.0,sc freiburg,tsg 1899 hoffenheim,0,0,0,2,1,1,0.0,1,3.0,1,sc freiburg vs tsg 1899 hoffenheim,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,7.0,7.3,0.0,0.0,8.0,5.5,0.0,0.0,-10000000.0,0.9473684210526315,-1.0,0.875,1.7999999999999998,1.3272727272727272,0.0,0.0,1.1999999999999993,13.307,13.341999999999999,-0.034999999999998366,0.9589041095890412
441950,2024-01-20T14:30:00Z,18,36,VfL Bochum 1848,10,VfB Stuttgart,1,0,HomeWin,4.0,0.0,bochum 1848,vfb stuttgart,0,0,0,0,5,1,0.0,-5,5.0,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,6.555555555555555,5.794444444444444,0.0,0.0,5.0,5.0,0.0,0.0,41388888.888888896,1.1881313131313131,1.5555555555555554,1.3111111111111111,0.7944444444444443,1.1588888888888889,0.0,0.0,0.40000000000000213,13.321,13.447,-0.12599999999999945,1.1313518696069031
441945,2024-01-20T17:30:00Z,18,721,RB Leipzig,3,Bayer 04 Leverkusen,2,3,AwayWin,3.0,4.0,rb leipzig,bayer 04 leverkusen,0,0,0,2,3,1,0.0,-1,5.0,0,Normal,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,6.0,8.0,0.0,2.25,7.0,4.9,0.0,0.0,-100000000.0,0.8387096774193549,-1.0,0.8571428571428571,3.0999999999999996,1.6326530612244896,2.25,0.0,-1.0999999999999979,14.724,14.174999999999999,0.5490000000000013,0.75
441942,2024-01-21T14:30:00Z,18,5,FC Bayern München,12,SV Werder Bremen,0,1,AwayWin,4.0,5.0,fc bayern munchen,sv werder bremen,0,0,0,4,0,1,0.0,4,4.0,0,Normal,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,18.0,11.2,0.0,0.0,8.0,6.6,0.0,0.0,870000000.0,8.909090909090908,10.0,2.25,4.6,1.696969696969697,0.0,0.0,0.40000000000000213,14.489999999999998,12.963999999999999,1.5259999999999998,1.6071428571428572
441949,2024-01-21T16:30:00Z,18,18,Borussia Mönchengladbach,16,FC Augsburg,1,2,AwayWin,1.0,3.0,borussia monchengladbach,fc augsburg,0,0,0,4,4,1,0.0,0,8.0,0,Normal,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,0.0,4.4,0.0,0.0,7.0,3.7,0.0,0.0,120000000.0,1.9230769230769231,-7.0,0.0,0.7000000000000002,1.1891891891891893,0.0,0.0,-0.1999999999999993,13.537999999999998,13.075999999999999,0.46199999999999974,0.0
441897,2024-01-24T19:30:00Z,13,5,FC Bayern München,28,1. FC Union Berlin,1,0,HomeWin,6.0,1.0,fc bayern munchen,1. fc union berlin,0,0,0,0,0,0,0.5,0,2.5,0,Normal,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,18.0,11.2,0.0,0.0,4.0,4.0,0.0,0.0,830000000.0,6.533333333333333,14.0,4.5,7.199999999999999,2.8,0.0,0.0,-0.3000000000000007,14.489999999999998,13.180999999999997,1.309000000000001,1.6071428571428572
441954,2024-01-26T19:30:00Z,19,19,Eintracht Frankfurt,15,1. FSV Mainz 05,1,0,HomeWin,1.0,2.0,eintracht frankfurt,1. fsv mainz 05,0,0,0,1,1,1,0.0,0,2.0,0,Normal,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,8.0,5.1,0.0,0.0,5.0,7.0,0.0,0.0,160000000.0,2.3333333333333335,3.0,1.6,-1.9000000000000004,0.7285714285714285,0.0,0.0,0.40000000000000213,13.614999999999998,13.02,0.5949999999999989,1.5686274509803924
441951,2024-01-27T14:30:00Z,19,16,FC Augsburg,5,FC Bayern München,2,3,AwayWin,1.0,3.0,fc augsburg,fc bayern munchen,0,0,0,1,3,1,0.0,-2,4.0,0,Normal,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,7.0,3.7,0.0,0.0,18.0,11.2,0.0,0.0,-850000000.0,0.1326530612244898,-11.0,0.3888888888888889,-7.499999999999999,0.3303571428571429,0.0,0.0,-0.6000000000000014,13.075999999999999,14.489999999999998,-1.4139999999999997,1.8918918918918919
441952,2024-01-27T14:30:00Z,19,10,VfB Stuttgart,721,RB Leipzig,5,2,HomeWin,6.0,0.0,vfb stuttgart,rb leipzig,0,0,0,1,5,1,0.0,-4,6.0,0,Normal,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,5.0,5.0,0.0,0.0,6.0,8.0,0.0,2.25,-300000000.0,0.4230769230769231,-1.0,0.8333333333333334,-3.0,0.625,-2.25,0.0,1.5999999999999979,13.447,14.724,-1.277000000000001,1.0
441953,2024-01-27T14:30:00Z,19,12,SV Werder Bremen,17,SC Freiburg,3,1,HomeWin,4.0,5.0,sv werder bremen,sc freiburg,0,0,0,0,1,1,0.0,-1,1.0,0,Normal,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,8.0,6.6,0.0,0.0,7.0,7.3,0.0,0.0,-70000000.0,0.6111111111111112,1.0,1.1428571428571428,-0.7000000000000002,0.9041095890410958,0.0,0.0,-0.10000000000000142,12.963999999999999,13.307,-0.34300000000000175,1.2121212121212122
441956,2024-01-27T14:30:00Z,19,11,VfL Wolfsburg,1,1. FC Köln,1,1,Draw,1.0,1.0,vfl wolfsburg,1. fc koln,0,0,0,2,1,1,0.0,1,3.0,0,Normal,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,7.0,4.5,0.0,0.0,9.0,6.9,0.0,0.0,130000000.0,2.3,-2.0,0.7777777777777778,-2.4000000000000004,0.6521739130434783,0.0,0.0,-0.8999999999999986,13.475,12.894,0.5809999999999995,1.5555555555555556
441958,2024-01-27T14:30:00Z,19,2,TSG 1899 Hoffenheim,44,1. FC Heidenheim 1846,1,1,Draw,4.0,5.0,tsg 1899 hoffenheim,1. fc heidenheim 1846,0,0,0,3,2,1,0.0,1,5.0,0,Normal,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,8.0,5.5,0.0,0.0,2.0,4.9,0.0,0.0,150000000.0,4.75,6.0,4.0,0.5999999999999996,1.1224489795918366,0.0,0.0,-1.8999999999999986,13.341999999999999,12.25,1.0919999999999987,1.4545454545454546
441955,2024-01-27T17:30:00Z,19,3,Bayer 04 Leverkusen,18,Borussia Mönchengladbach,0,0,Draw,4.0,1.0,bayer 04 leverkusen,borussia monchengladbach,0,0,0,3,0,1,0.0,3,3.0,1,borussia monchengladbach vs bayer 04 leverkusen,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,7.0,4.9,0.0,0.0,0.0,4.4,0.0,0.0,370000000.0,2.48,7.0,70.0,0.5,1.1136363636363635,0.0,0.0,-0.8000000000000007,14.174999999999999,13.537999999999998,0.6370000000000005,1.4285714285714284
441959,2024-01-28T14:30:00Z,19,28,1. FC Union Berlin,55,SV Darmstadt 98,1,0,HomeWin,6.0,1.0,1. fc union berlin,darmstadt 98,0,0,0,4,1,1,0.0,3,5.0,0,Normal,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,4.0,4.0,0.0,0.0,6.555555555555555,5.794444444444444,0.0,0.0,-111388888.8888889,0.5738575982996812,-2.5555555555555554,0.6101694915254238,-1.7944444444444443,0.6903163950143816,0.0,0.0,1.0,13.180999999999997,13.321,-0.14000000000000234,1.0
441957,2024-01-28T16:30:00Z,19,4,Borussia Dortmund,36,VfL Bochum 1848,3,1,HomeWin,4.0,7.0,borussia dortmund,bochum 1848,0,0,0,1,1,1,0.0,0,2.0,0,Normal,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,8.0,6.7,0.0,0.0,6.555555555555555,5.794444444444444,0.0,0.0,208611111.1111111,1.798087141339001,1.4444444444444446,1.2203389830508475,0.9055555555555559,1.1562799616490893,0.0,0.0,-1.2000000000000028,13.979,13.321,0.6579999999999995,1.1940298507462686
441960,2024-02-02T19:30:00Z,20,44,1. FC Heidenheim 1846,4,Borussia Dortmund,0,0,Draw,5.0,2.0,1. fc heidenheim 1846,borussia dortmund,0,0,0,2,2,1,0.0,0,4.0,0,Normal,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,2.0,4.9,0.0,0.0,8.0,6.7,0.0,0.0,-430000000.0,0.0851063829787234,-6.0,0.25,-1.7999999999999998,0.7313432835820896,0.0,0.0,2.3000000000000007,12.25,13.979,-1.7289999999999992,0.4081632653061224
441962,2024-02-03T14:30:00Z,20,55,SV Darmstadt 98,3,Bayer 04 Leverkusen,0,2,AwayWin,4.0,9.0,darmstadt 98,bayer 04 leverkusen,0,0,0,1,5,1,0.0,-4,6.0,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,6.555555555555555,5.794444444444444,0.0,0.0,7.0,4.9,0.0,0.0,-358611111.1111111,0.42159498207885304,-0.44444444444444464,0.9365079365079365,0.8944444444444439,1.1825396825396823,0.0,0.0,0.9000000000000021,13.321,14.174999999999999,-0.8539999999999992,1.1313518696069031
441964,2024-02-03T14:30:00Z,20,5,FC Bayern München,18,Borussia Mönchengladbach,3,1,HomeWin,3.0,1.0,fc bayern munchen,borussia monchengladbach,0,0,0,2,1,1,0.0,1,3.0,0,Normal,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,18.0,11.2,0.0,0.0,0.0,4.4,0.0,0.0,730000000.0,3.92,18.0,180.0,6.799999999999999,2.545454545454545,0.0,0.0,0.8000000000000007,14.489999999999998,13.537999999999998,0.952,1.6071428571428572
441966,2024-02-03T14:30:00Z,20,15,1. FSV Mainz 05,12,SV Werder Bremen,0,1,AwayWin,4.0,7.0,1. fsv mainz 05,sv werder bremen,0,0,0,0,4,1,0.0,-4,4.0,0,Normal,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,5.0,7.0,0.0,0.0,8.0,6.6,0.0,0.0,10000000.0,1.0909090909090908,-3.0,0.625,0.40000000000000036,1.0606060606060606,0.0,0.0,-0.5,13.02,12.963999999999999,0.05600000000000094,0.7142857142857143
441967,2024-02-03T14:30:00Z,20,36,VfL Bochum 1848,16,FC Augsburg,1,1,Draw,0.0,4.0,bochum 1848,fc augsburg,0,0,0,2,2,1,0.0,0,4.0,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,6.555555555555555,5.794444444444444,0.0,0.0,7.0,3.7,0.0,0.0,131388888.8888889,2.0106837606837606,-0.44444444444444464,0.9365079365079365,2.094444444444444,1.566066066066066,0.0,0.0,-0.09999999999999787,13.321,13.075999999999999,0.245000000000001,1.1313518696069031
441968,2024-02-03T14:30:00Z,20,17,SC Freiburg,10,VfB Stuttgart,1,3,AwayWin,6.0,3.0,sc freiburg,vfb stuttgart,0,0,0,0,5,1,0.0,-5,5.0,1,vfb stuttgart vs sc freiburg,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,7.0,7.3,0.0,0.0,5.0,5.0,0.0,0.0,-40000000.0,0.8181818181818182,2.0,1.4,2.3,1.46,0.0,0.0,0.8000000000000007,13.307,13.447,-0.1399999999999988,0.9589041095890412
441963,2024-02-03T17:30:00Z,20,1,1. FC Köln,19,Eintracht Frankfurt,2,0,HomeWin,4.0,1.0,1. fc koln,eintracht frankfurt,0,0,0,1,1,1,0.0,0,2.0,0,Normal,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,9.0,6.9,0.0,0.0,8.0,5.1,0.0,0.0,-180000000.0,0.35714285714285715,1.0,1.125,1.8000000000000007,1.3529411764705883,0.0,0.0,0.3999999999999986,12.894,13.614999999999998,-0.7209999999999983,1.3043478260869565
441965,2024-02-04T14:30:00Z,20,11,VfL Wolfsburg,2,TSG 1899 Hoffenheim,2,2,Draw,2.0,1.0,vfl wolfsburg,tsg 1899 hoffenheim,0,0,0,1,3,1,0.0,-2,4.0,0,Normal,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,7.0,4.5,0.0,0.0,8.0,5.5,0.0,0.0,40000000.0,1.2105263157894737,-1.0,0.875,-1.0,0.8181818181818182,0.0,0.0,0.5,13.475,13.341999999999999,0.1330000000000009,1.5555555555555556
441961,2024-02-04T16:30:00Z,20,721,RB Leipzig,28,1. FC Union Berlin,2,0,HomeWin,6.0,1.0,rb leipzig,1. fc union berlin,0,0,0,3,0,1,0.0,3,3.0,0,Normal,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,6.0,8.0,0.0,2.25,4.0,4.0,0.0,0.0,370000000.0,3.466666666666667,2.0,1.5,4.0,2.0,2.25,0.0,-3.0,14.724,13.180999999999997,1.5430000000000028,0.75
441944,2024-02-07T17:30:00Z,18,15,1. FSV Mainz 05,28,1. FC Union Berlin,1,1,Draw,3.0,2.0,1. fsv mainz 05,1. fc union berlin,0,0,0,1,4,1,0.0,-3,5.0,0,Normal,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,5.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,-30000000.0,0.8,1.0,1.25,3.0,1.75,0.0,0.0,-1.2000000000000028,13.02,13.180999999999997,-0.1609999999999978,0.7142857142857143
441971,2024-02-09T19:30:00Z,21,4,Borussia Dortmund,17,SC Freiburg,3,0,HomeWin,4.0,0.0,borussia dortmund,sc freiburg,0,0,0,4,2,1,0.0,2,6.0,0,Normal,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,8.0,6.7,0.0,0.0,7.0,7.3,0.0,0.0,290000000.0,2.611111111111111,1.0,1.1428571428571428,-0.5999999999999996,0.9178082191780822,0.0,0.0,-1.6000000000000014,13.979,13.307,0.6719999999999988,1.1940298507462686
441977,2024-02-10T14:30:00Z,21,18,Borussia Mönchengladbach,55,SV Darmstadt 98,0,0,Draw,4.0,1.0,borussia monchengladbach,darmstadt 98,0,0,0,3,3,1,0.0,0,6.0,0,Normal,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,0.0,4.4,0.0,0.0,6.555555555555555,5.794444444444444,0.0,0.0,-11388888.888888896,0.9564293304994687,-6.555555555555555,0.0,-1.394444444444444,0.7593480345158198,0.0,0.0,-0.10000000000000142,13.537999999999998,13.321,0.21699999999999875,0.0
441976,2024-02-10T14:30:00Z,21,12,SV Werder Bremen,44,1. FC Heidenheim 1846,1,2,AwayWin,2.0,5.0,sv werder bremen,1. fc heidenheim 1846,0,0,0,2,4,1,0.0,-2,6.0,0,Normal,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,8.0,6.6,0.0,0.0,2.0,4.9,0.0,0.0,70000000.0,2.75,6.0,4.0,1.6999999999999993,1.3469387755102038,0.0,0.0,-0.8000000000000007,12.963999999999999,12.25,0.7139999999999986,1.2121212121212122
441970,2024-02-10T14:30:00Z,21,16,FC Augsburg,721,RB Leipzig,2,2,Draw,1.0,4.0,fc augsburg,rb leipzig,0,0,0,0,3,1,0.0,-3,3.0,0,Normal,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,7.0,3.7,0.0,0.0,6.0,8.0,0.0,2.25,-390000000.0,0.25,1.0,1.1666666666666667,-4.3,0.4625,-2.25,0.0,2.099999999999998,13.075999999999999,14.724,-1.6480000000000015,1.8918918918918919
441972,2024-02-10T14:30:00Z,21,28,1. FC Union Berlin,11,VfL Wolfsburg,1,0,HomeWin,6.0,1.0,1. fc union berlin,vfl wolfsburg,0,0,0,1,2,1,0.0,-1,3.0,0,Normal,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,4.0,4.0,0.0,0.0,7.0,4.5,0.0,0.0,-80000000.0,0.6521739130434783,-3.0,0.5714285714285714,-0.5,0.8888888888888888,0.0,0.0,1.3000000000000007,13.180999999999997,13.475,-0.29400000000000226,1.0
441975,2024-02-10T14:30:00Z,21,19,Eintracht Frankfurt,36,VfL Bochum 1848,1,1,Draw,4.0,4.0,eintracht frankfurt,bochum 1848,0,0,0,1,1,1,0.0,0,2.0,0,Normal,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,8.0,5.1,0.0,0.0,6.555555555555555,5.794444444444444,0.0,0.0,18611111.111111104,1.0712008501594048,1.4444444444444446,1.2203389830508475,-0.6944444444444446,0.8801534036433365,0.0,0.0,0.1999999999999993,13.614999999999998,13.321,0.2939999999999987,1.5686274509803924
441969,2024-02-10T17:30:00Z,21,3,Bayer 04 Leverkusen,5,FC Bayern München,3,0,HomeWin,4.0,9.0,bayer 04 leverkusen,fc bayern munchen,0,0,0,2,2,1,0.0,0,4.0,0,Normal,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,7.0,4.9,0.0,0.0,18.0,11.2,0.0,0.0,-360000000.0,0.6326530612244898,-11.0,0.3888888888888889,-6.299999999999999,0.43750000000000006,0.0,0.0,-1.6000000000000014,14.174999999999999,14.489999999999998,-0.3149999999999995,1.4285714285714284
441973,2024-02-11T14:30:00Z,21,10,VfB Stuttgart,15,1. FSV Mainz 05,3,1,HomeWin,6.0,3.0,vfb stuttgart,1. fsv mainz 05,0,0,0,3,1,1,0.0,2,4.0,0,Normal,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,5.0,5.0,0.0,0.0,5.0,7.0,0.0,0.0,100000000.0,1.8333333333333333,0.0,1.0,-2.0,0.7142857142857143,0.0,0.0,-0.1999999999999993,13.447,13.02,0.4269999999999996,1.0
441974,2024-02-11T16:30:00Z,21,2,TSG 1899 Hoffenheim,1,1. FC Köln,1,1,Draw,4.0,2.0,tsg 1899 hoffenheim,1. fc koln,0,0,0,3,1,1,0.0,2,4.0,0,Normal,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,8.0,5.5,0.0,0.0,9.0,6.9,0.0,0.0,90000000.0,1.9,-1.0,0.8888888888888888,-1.4000000000000004,0.7971014492753623,0.0,0.0,-1.3999999999999986,13.341999999999999,12.894,0.4479999999999986,1.4545454545454546
441984,2024-02-16T19:30:00Z,22,1,1. FC Köln,12,SV Werder Bremen,0,1,AwayWin,3.0,2.0,1. fc koln,sv werder bremen,0,0,0,1,2,1,0.0,-1,3.0,0,Normal,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,9.0,6.9,0.0,0.0,8.0,6.6,0.0,0.0,-10000000.0,0.9090909090909091,1.0,1.125,0.3000000000000007,1.0454545454545456,0.0,0.0,0.3000000000000007,12.894,12.963999999999999,-0.06999999999999851,1.3043478260869565
441979,2024-02-17T14:30:00Z,22,11,VfL Wolfsburg,4,Borussia Dortmund,1,1,Draw,3.0,1.0,vfl wolfsburg,borussia dortmund,0,0,0,0,1,1,0.0,-1,1.0,0,Normal,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,7.0,4.5,0.0,0.0,8.0,6.7,0.0,0.0,-240000000.0,0.48936170212765956,-1.0,0.875,-2.2,0.6716417910447761,0.0,0.0,0.9000000000000021,13.475,13.979,-0.5039999999999996,1.5555555555555556
441980,2024-02-17T14:30:00Z,22,2,TSG 1899 Hoffenheim,28,1. FC Union Berlin,0,1,AwayWin,2.0,1.0,tsg 1899 hoffenheim,1. fc union berlin,0,0,0,2,0,1,0.0,2,2.0,0,Normal,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,8.0,5.5,0.0,0.0,4.0,4.0,0.0,0.0,40000000.0,1.2666666666666666,4.0,2.0,1.5,1.375,0.0,0.0,-1.8000000000000007,13.341999999999999,13.180999999999997,0.16100000000000136,1.4545454545454546
441981,2024-02-17T14:30:00Z,22,44,1. FC Heidenheim 1846,3,Bayer 04 Leverkusen,1,2,AwayWin,2.0,4.0,1. fc heidenheim 1846,bayer 04 leverkusen,0,0,0,1,4,1,0.0,-3,5.0,0,Normal,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,2.0,4.9,0.0,0.0,7.0,4.9,0.0,0.0,-580000000.0,0.06451612903225806,-5.0,0.2857142857142857,0.0,1.0,0.0,0.0,2.0,12.25,14.174999999999999,-1.924999999999999,0.4081632653061224
441985,2024-02-17T14:30:00Z,22,15,1. FSV Mainz 05,16,FC Augsburg,1,0,HomeWin,1.0,4.0,1. fsv mainz 05,fc augsburg,0,0,0,1,2,1,0.0,-1,3.0,0,Normal,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,5.0,7.0,0.0,0.0,7.0,3.7,0.0,0.0,-10000000.0,0.9230769230769231,-2.0,0.7142857142857143,3.3,1.8918918918918919,0.0,0.0,-0.3000000000000007,13.02,13.075999999999999,-0.05599999999999916,0.7142857142857143
441986,2024-02-17T14:30:00Z,22,55,SV Darmstadt 98,10,VfB Stuttgart,1,2,AwayWin,6.0,6.0,darmstadt 98,vfb stuttgart,0,0,0,1,3,1,0.0,-2,4.0,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,6.555555555555555,5.794444444444444,0.0,0.0,5.0,5.0,0.0,0.0,41388888.888888896,1.1881313131313131,1.5555555555555554,1.3111111111111111,0.7944444444444443,1.1588888888888889,0.0,0.0,0.40000000000000213,13.321,13.447,-0.12599999999999945,1.1313518696069031
441983,2024-02-17T17:30:00Z,22,721,RB Leipzig,18,Borussia Mönchengladbach,2,0,HomeWin,1.0,1.0,rb leipzig,borussia monchengladbach,0,0,0,1,0,1,0.0,1,1.0,0,Normal,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,6.0,8.0,0.0,2.25,0.0,4.4,0.0,0.0,270000000.0,2.08,6.0,60.0,3.5999999999999996,1.8181818181818181,2.25,0.0,-1.8999999999999986,14.724,13.537999999999998,1.1860000000000017,0.75
441982,2024-02-18T14:30:00Z,22,17,SC Freiburg,19,Eintracht Frankfurt,3,3,Draw,4.0,0.0,sc freiburg,eintracht frankfurt,0,0,0,0,0,1,0.0,0,0.0,0,Normal,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,7.0,7.3,0.0,0.0,8.0,5.1,0.0,0.0,-100000000.0,0.6428571428571429,-1.0,0.875,2.2,1.4313725490196079,0.0,0.0,0.1999999999999993,13.307,13.614999999999998,-0.30799999999999805,0.9589041095890412
441978,2024-02-18T16:30:00Z,22,36,VfL Bochum 1848,5,FC Bayern München,3,2,HomeWin,6.0,3.0,bochum 1848,fc bayern munchen,0,0,0,0,7,1,0.0,-7,7.0,0,Normal,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,6.555555555555555,5.794444444444444,0.0,0.0,18.0,11.2,0.0,0.0,-718611111.1111112,0.2667233560090703,-11.444444444444445,0.36419753086419754,-5.405555555555555,0.5173611111111112,0.0,0.0,-0.6999999999999993,13.321,14.489999999999998,-1.1689999999999987,1.1313518696069031
441990,2024-02-23T19:30:00Z,23,3,Bayer 04 Leverkusen,15,1. FSV Mainz 05,2,1,HomeWin,4.0,0.0,bayer 04 leverkusen,1. fsv mainz 05,0,0,0,3,0,1,0.0,3,3.0,0,Normal,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,7.0,4.9,0.0,0.0,5.0,7.0,0.0,0.0,500000000.0,5.166666666666667,2.0,1.4,-2.0999999999999996,0.7000000000000001,0.0,0.0,-0.6999999999999993,14.174999999999999,13.02,1.1549999999999994,1.4285714285714284
441991,2024-02-24T14:30:00Z,23,10,VfB Stuttgart,1,1. FC Köln,1,1,Draw,3.0,3.0,vfb stuttgart,1. fc koln,0,0,0,2,0,1,0.0,2,2.0,0,Normal,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,5.0,5.0,0.0,0.0,9.0,6.9,0.0,0.0,120000000.0,2.2,-4.0,0.5555555555555556,-1.9000000000000004,0.7246376811594203,0.0,0.0,-1.0,13.447,12.894,0.552999999999999,1.0
