id,utcDate,matchday,homeTeam.id,homeTeam.name,awayTeam.id,awayTeam.name,score.fullTime.home,score.fullTime.away,result,home_form,away_form,home_norm,away_norm,home_current_value_eur,home_previous_value_eur,home_value_change_pct,home_squad_avg_age,home_absolute_change,home_log_current_value,away_current_value_eur,away_previous_value_eur,away_value_change_pct,away_squad_avg_age,away_absolute_change,away_log_current_value
441800,2023-08-26T13:30:00Z,2,17,SC Freiburg,12,SV Werder Bremen,1,0,HomeWin,0.0,0.0,sc freiburg,sv werder bremen,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52
441803,2023-08-26T13:30:00Z,2,1,1. FC Köln,11,VfL Wolfsburg,1,2,AwayWin,0.0,0.0,1. fc koln,vfl wolfsburg,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25
441804,2023-08-26T13:30:00Z,2,36,VfL Bochum 1848,4,Borussia Dortmund,1,1,Draw,3.0,1.0,bochum 1848,borussia dortmund,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97
441805,2023-08-26T13:30:00Z,2,44,1. FC Heidenheim 1846,2,TSG 1899 Hoffenheim,2,3,AwayWin,0.0,0.0,1. fc heidenheim 1846,1899 hoffenheim,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06
441806,2023-08-26T13:30:00Z,2,55,SV Darmstadt 98,28,1. FC Union Berlin,1,4,AwayWin,3.0,3.0,darmstadt 98,1. fc union berlin,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83
441802,2023-08-26T16:30:00Z,2,18,Borussia Mönchengladbach,3,Bayer 04 Leverkusen,0,3,AwayWin,0.0,1.0,borussia monchengladbach,bayer 04 leverkusen,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25
441801,2023-08-27T13:30:00Z,2,15,1. FSV Mainz 05,19,Eintracht Frankfurt,1,1,Draw,1.0,0.0,fmainz 05,eintracht frankfurt,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45
441798,2023-08-27T15:30:00Z,2,5,FC Bayern München,16,FC Augsburg,3,1,HomeWin,1.0,0.0,fc bayern munchen,fc augsburg,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68
441807,2023-09-01T18:30:00Z,3,4,Borussia Dortmund,44,1. FC Heidenheim 1846,2,2,Draw,0.0,1.0,borussia dortmund,1. fc heidenheim 1846,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5
441809,2023-09-02T13:30:00Z,3,3,Bayer 04 Leverkusen,55,SV Darmstadt 98,5,1,HomeWin,6.0,3.0,bayer 04 leverkusen,darmstadt 98,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441812,2023-09-02T13:30:00Z,3,2,TSG 1899 Hoffenheim,11,VfL Wolfsburg,3,1,HomeWin,3.0,3.0,1899 hoffenheim,vfl wolfsburg,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25
441813,2023-09-02T13:30:00Z,3,12,SV Werder Bremen,15,1. FSV Mainz 05,4,0,HomeWin,3.0,0.0,sv werder bremen,fmainz 05,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6
441814,2023-09-02T13:30:00Z,3,16,FC Augsburg,36,VfL Bochum 1848,2,2,Draw,2.0,0.0,fc augsburg,bochum 1848,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441815,2023-09-02T13:30:00Z,3,10,VfB Stuttgart,17,SC Freiburg,5,0,HomeWin,6.0,0.0,vfb stuttgart,sc freiburg,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01
441811,2023-09-02T16:30:00Z,3,18,Borussia Mönchengladbach,5,FC Bayern München,1,2,AwayWin,0.0,1.0,borussia monchengladbach,fc bayern munchen,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7
441810,2023-09-03T13:30:00Z,3,19,Eintracht Frankfurt,1,1. FC Köln,1,1,Draw,0.0,1.0,eintracht frankfurt,1. fc koln,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42
441808,2023-09-03T15:30:00Z,3,28,1. FC Union Berlin,721,RB Leipzig,0,3,AwayWin,3.0,3.0,1. fc union berlin,rb leipzig,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07
441816,2023-09-15T18:30:00Z,4,5,FC Bayern München,3,Bayer 04 Leverkusen,2,2,Draw,6.0,4.0,fc bayern munchen,bayer 04 leverkusen,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25
441817,2023-09-16T13:30:00Z,4,721,RB Leipzig,16,FC Augsburg,3,0,HomeWin,2.0,0.0,rb leipzig,fc augsburg,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68
441818,2023-09-16T13:30:00Z,4,17,SC Freiburg,4,Borussia Dortmund,2,4,AwayWin,3.0,3.0,sc freiburg,borussia dortmund,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97
441819,2023-09-16T13:30:00Z,4,11,VfL Wolfsburg,28,1. FC Union Berlin,2,1,HomeWin,3.0,3.0,vfl wolfsburg,1. fc union berlin,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83
441820,2023-09-16T13:30:00Z,4,15,1. FSV Mainz 05,10,VfB Stuttgart,1,3,AwayWin,6.0,3.0,fmainz 05,vfb stuttgart,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21
441821,2023-09-16T13:30:00Z,4,1,1. FC Köln,2,TSG 1899 Hoffenheim,1,3,AwayWin,0.0,1.0,1. fc koln,1899 hoffenheim,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06
441822,2023-09-16T16:30:00Z,4,36,VfL Bochum 1848,19,Eintracht Frankfurt,1,1,Draw,4.0,2.0,bochum 1848,eintracht frankfurt,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45
441823,2023-09-17T13:30:00Z,4,44,1. FC Heidenheim 1846,12,SV Werder Bremen,4,2,HomeWin,3.0,1.0,1. fc heidenheim 1846,sv werder bremen,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52
441824,2023-09-17T15:30:00Z,4,55,SV Darmstadt 98,18,Borussia Mönchengladbach,3,3,Draw,0.0,2.0,darmstadt 98,borussia monchengladbach,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34
441833,2023-09-22T18:30:00Z,5,10,VfB Stuttgart,55,SV Darmstadt 98,3,1,HomeWin,9.0,3.0,vfb stuttgart,darmstadt 98,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441825,2023-09-23T13:30:00Z,5,5,FC Bayern München,36,VfL Bochum 1848,7,0,HomeWin,7.0,6.0,fc bayern munchen,bochum 1848,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441826,2023-09-23T13:30:00Z,5,4,Borussia Dortmund,11,VfL Wolfsburg,1,0,HomeWin,6.0,3.0,borussia dortmund,vfl wolfsburg,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25
441827,2023-09-23T13:30:00Z,5,28,1. FC Union Berlin,2,TSG 1899 Hoffenheim,0,2,AwayWin,3.0,9.0,1. fc union berlin,1899 hoffenheim,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06
441830,2023-09-23T13:30:00Z,5,18,Borussia Mönchengladbach,721,RB Leipzig,0,1,AwayWin,0.0,2.0,borussia monchengladbach,rb leipzig,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07
441832,2023-09-23T13:30:00Z,5,16,FC Augsburg,15,1. FSV Mainz 05,2,1,HomeWin,5.0,0.0,fc augsburg,fmainz 05,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6
441831,2023-09-23T16:30:00Z,5,12,SV Werder Bremen,1,1. FC Köln,2,1,HomeWin,0.0,1.0,sv werder bremen,1. fc koln,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42
441828,2023-09-24T13:30:00Z,5,3,Bayer 04 Leverkusen,44,1. FC Heidenheim 1846,4,1,HomeWin,3.0,1.0,bayer 04 leverkusen,1. fc heidenheim 1846,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5
441829,2023-09-24T15:30:00Z,5,19,Eintracht Frankfurt,17,SC Freiburg,0,0,Draw,3.0,4.0,eintracht frankfurt,sc freiburg,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01
441839,2023-09-29T18:30:00Z,6,2,TSG 1899 Hoffenheim,4,Borussia Dortmund,1,3,AwayWin,3.0,9.0,1899 hoffenheim,borussia dortmund,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97
441836,2023-09-30T13:30:00Z,6,11,VfL Wolfsburg,19,Eintracht Frankfurt,2,0,HomeWin,6.0,3.0,vfl wolfsburg,eintracht frankfurt,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45
441837,2023-09-30T13:30:00Z,6,15,1. FSV Mainz 05,3,Bayer 04 Leverkusen,0,3,AwayWin,1.0,0.0,fmainz 05,bayer 04 leverkusen,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25
441838,2023-09-30T13:30:00Z,6,1,1. FC Köln,10,VfB Stuttgart,0,2,AwayWin,0.0,1.0,1. fc koln,vfb stuttgart,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21
441840,2023-09-30T13:30:00Z,6,36,VfL Bochum 1848,18,Borussia Mönchengladbach,1,3,AwayWin,0.0,4.0,bochum 1848,borussia monchengladbach,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34
441841,2023-09-30T13:30:00Z,6,44,1. FC Heidenheim 1846,28,1. FC Union Berlin,1,0,HomeWin,6.0,1.0,1. fc heidenheim 1846,1. fc union berlin,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83
441834,2023-09-30T16:30:00Z,6,721,RB Leipzig,5,FC Bayern München,2,2,Draw,7.0,6.0,rb leipzig,fc bayern munchen,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7
441842,2023-10-01T13:30:00Z,6,55,SV Darmstadt 98,12,SV Werder Bremen,4,2,HomeWin,6.0,0.0,darmstadt 98,sv werder bremen,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52
441835,2023-10-01T15:30:00Z,6,17,SC Freiburg,16,FC Augsburg,2,0,HomeWin,4.0,0.0,sc freiburg,fc augsburg,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68
441848,2023-10-06T18:30:00Z,7,18,Borussia Mönchengladbach,15,1. FSV Mainz 05,2,2,Draw,1.0,4.0,borussia monchengladbach,fmainz 05,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6
441844,2023-10-07T13:30:00Z,7,4,Borussia Dortmund,28,1. FC Union Berlin,4,2,HomeWin,0.0,0.0,borussia dortmund,1. fc union berlin,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83
441845,2023-10-07T13:30:00Z,7,721,RB Leipzig,36,VfL Bochum 1848,0,0,Draw,5.0,6.0,rb leipzig,bochum 1848,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441850,2023-10-07T13:30:00Z,7,16,FC Augsburg,55,SV Darmstadt 98,1,2,AwayWin,4.0,0.0,fc augsburg,darmstadt 98,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441851,2023-10-07T13:30:00Z,7,10,VfB Stuttgart,11,VfL Wolfsburg,3,1,HomeWin,6.0,0.0,vfb stuttgart,vfl wolfsburg,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25
441849,2023-10-07T16:30:00Z,7,12,SV Werder Bremen,2,TSG 1899 Hoffenheim,2,3,AwayWin,3.0,9.0,sv werder bremen,1899 hoffenheim,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06
441846,2023-10-08T13:30:00Z,7,3,Bayer 04 Leverkusen,1,1. FC Köln,3,0,HomeWin,0.0,1.0,bayer 04 leverkusen,1. fc koln,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42
441843,2023-10-08T15:30:00Z,7,5,FC Bayern München,17,SC Freiburg,3,0,HomeWin,3.0,1.0,fc bayern munchen,sc freiburg,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01
441847,2023-10-08T17:30:00Z,7,19,Eintracht Frankfurt,44,1. FC Heidenheim 1846,2,0,HomeWin,6.0,1.0,eintracht frankfurt,1. fc heidenheim 1846,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5
441852,2023-10-20T18:30:00Z,8,4,Borussia Dortmund,12,SV Werder Bremen,1,0,HomeWin,3.0,0.0,borussia dortmund,sv werder bremen,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52
441858,2023-10-21T13:30:00Z,8,2,TSG 1899 Hoffenheim,19,Eintracht Frankfurt,1,3,AwayWin,0.0,9.0,1899 hoffenheim,eintracht frankfurt,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45
441860,2023-10-21T13:30:00Z,8,55,SV Darmstadt 98,721,RB Leipzig,1,3,AwayWin,5.0,6.0,darmstadt 98,rb leipzig,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07
441853,2023-10-21T13:30:00Z,8,28,1. FC Union Berlin,10,VfB Stuttgart,0,3,AwayWin,0.0,0.0,1. fc union berlin,vfb stuttgart,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21
441854,2023-10-21T13:30:00Z,8,17,SC Freiburg,36,VfL Bochum 1848,2,1,HomeWin,6.0,1.0,sc freiburg,bochum 1848,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441855,2023-10-21T13:30:00Z,8,11,VfL Wolfsburg,3,Bayer 04 Leverkusen,1,2,AwayWin,6.0,0.0,vfl wolfsburg,bayer 04 leverkusen,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25
441856,2023-10-21T16:30:00Z,8,15,1. FSV Mainz 05,5,FC Bayern München,1,3,AwayWin,0.0,1.0,fmainz 05,fc bayern munchen,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7
441857,2023-10-22T13:30:00Z,8,1,1. FC Köln,18,Borussia Mönchengladbach,3,1,HomeWin,3.0,0.0,1. fc koln,borussia monchengladbach,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34
441859,2023-10-22T15:30:00Z,8,44,1. FC Heidenheim 1846,16,FC Augsburg,2,5,AwayWin,6.0,0.0,1. fc heidenheim 1846,fc augsburg,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68
441867,2023-10-27T18:30:00Z,9,36,VfL Bochum 1848,15,1. FSV Mainz 05,2,2,Draw,0.0,2.0,bochum 1848,fmainz 05,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6
441861,2023-10-28T13:30:00Z,9,5,FC Bayern München,55,SV Darmstadt 98,8,0,HomeWin,9.0,4.0,fc bayern munchen,darmstadt 98,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441865,2023-10-28T13:30:00Z,9,18,Borussia Mönchengladbach,44,1. FC Heidenheim 1846,2,1,HomeWin,3.0,0.0,borussia monchengladbach,1. fc heidenheim 1846,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5
441866,2023-10-28T13:30:00Z,9,12,SV Werder Bremen,28,1. FC Union Berlin,2,0,HomeWin,0.0,0.0,sv werder bremen,1. fc union berlin,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83
441868,2023-10-28T13:30:00Z,9,16,FC Augsburg,11,VfL Wolfsburg,3,2,HomeWin,6.0,3.0,fc augsburg,vfl wolfsburg,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25
441869,2023-10-28T13:30:00Z,9,10,VfB Stuttgart,2,TSG 1899 Hoffenheim,2,3,AwayWin,0.0,9.0,vfb stuttgart,1899 hoffenheim,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06
441862,2023-10-28T16:30:00Z,9,721,RB Leipzig,1,1. FC Köln,6,0,HomeWin,3.0,0.0,rb leipzig,1. fc koln,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42
441864,2023-10-29T14:30:00Z,9,19,Eintracht Frankfurt,4,Borussia Dortmund,3,3,Draw,9.0,4.0,eintracht frankfurt,borussia dortmund,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97
441863,2023-10-29T16:30:00Z,9,3,Bayer 04 Leverkusen,17,SC Freiburg,2,1,HomeWin,6.0,1.0,bayer 04 leverkusen,sc freiburg,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01
441878,2023-11-03T19:30:00Z,10,55,SV Darmstadt 98,36,VfL Bochum 1848,1,2,AwayWin,,,darmstadt 98,bochum 1848,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441871,2023-11-04T14:30:00Z,10,28,1. FC Union Berlin,19,Eintracht Frankfurt,0,3,AwayWin,0.0,0.0,1. fc union berlin,eintracht frankfurt,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45
441872,2023-11-04T14:30:00Z,10,17,SC Freiburg,18,Borussia Mönchengladbach,3,3,Draw,4.0,4.0,sc freiburg,borussia monchengladbach,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34
441874,2023-11-04T14:30:00Z,10,15,1. FSV Mainz 05,721,RB Leipzig,2,0,HomeWin,5.0,3.0,fmainz 05,rb leipzig,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07
441875,2023-11-04T14:30:00Z,10,1,1. FC Köln,16,FC Augsburg,1,1,Draw,4.0,0.0,1. fc koln,fc augsburg,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68
441876,2023-11-04T14:30:00Z,10,2,TSG 1899 Hoffenheim,3,Bayer 04 Leverkusen,2,3,AwayWin,0.0,6.0,1899 hoffenheim,bayer 04 leverkusen,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25
441870,2023-11-04T17:30:00Z,10,4,Borussia Dortmund,5,FC Bayern München,0,4,AwayWin,6.0,4.0,borussia dortmund,fc bayern munchen,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7
441873,2023-11-05T14:30:00Z,10,11,VfL Wolfsburg,12,SV Werder Bremen,2,2,Draw,4.0,0.0,vfl wolfsburg,sv werder bremen,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52
441877,2023-11-05T16:30:00Z,10,44,1. FC Heidenheim 1846,10,VfB Stuttgart,2,0,HomeWin,6.0,0.0,1. fc heidenheim 1846,vfb stuttgart,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21
441882,2023-11-10T19:30:00Z,11,18,Borussia Mönchengladbach,11,VfL Wolfsburg,4,0,HomeWin,1.0,0.0,borussia monchengladbach,vfl wolfsburg,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25
441879,2023-11-11T14:30:00Z,11,5,FC Bayern München,44,1. FC Heidenheim 1846,4,2,HomeWin,3.0,0.0,fc bayern munchen,1. fc heidenheim 1846,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7,40000000.0,35000000.0,14.3,27.2,5000000.0,17.5
441885,2023-11-11T14:30:00Z,11,16,FC Augsburg,2,TSG 1899 Hoffenheim,1,1,Draw,0.0,7.0,fc augsburg,1899 hoffenheim,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68,190000000.0,185000000.0,2.7,25.3,5000000.0,19.06
441886,2023-11-11T14:30:00Z,11,10,VfB Stuttgart,4,Borussia Dortmund,2,1,HomeWin,6.0,3.0,vfb stuttgart,borussia dortmund,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97
441887,2023-11-11T14:30:00Z,11,55,SV Darmstadt 98,15,1. FSV Mainz 05,0,0,Draw,3.0,3.0,darmstadt 98,fmainz 05,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,120000000.0,115000000.0,4.3,25.9,5000000.0,18.6
441884,2023-11-11T17:30:00Z,11,36,VfL Bochum 1848,1,1. FC Köln,1,1,Draw,4.0,1.0,bochum 1848,1. fc koln,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42
441881,2023-11-12T14:30:00Z,11,3,Bayer 04 Leverkusen,28,1. FC Union Berlin,4,0,HomeWin,0.0,0.0,bayer 04 leverkusen,1. fc union berlin,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83
441883,2023-11-12T16:30:00Z,11,12,SV Werder Bremen,19,Eintracht Frankfurt,2,2,Draw,4.0,1.0,sv werder bremen,eintracht frankfurt,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45
441880,2023-11-12T18:30:00Z,11,721,RB Leipzig,17,SC Freiburg,3,1,HomeWin,7.0,3.0,rb leipzig,sc freiburg,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01
441893,2023-11-24T19:30:00Z,12,1,1. FC Köln,5,FC Bayern München,0,1,AwayWin,4.0,1.0,1. fc koln,fc bayern munchen,100000000.0,95000000.0,5.3,26.7,5000000.0,18.42,980000000.0,950000000.0,3.2,26.8,30000000.0,20.7
441888,2023-11-25T14:30:00Z,12,4,Borussia Dortmund,18,Borussia Mönchengladbach,4,2,HomeWin,6.0,1.0,borussia dortmund,borussia monchengladbach,470000000.0,450000000.0,4.4,24.9,20000000.0,19.97,250000000.0,240000000.0,4.2,26.0,10000000.0,19.34
441889,2023-11-25T14:30:00Z,12,28,1. FC Union Berlin,16,FC Augsburg,1,1,Draw,1.0,0.0,1. fc union berlin,fc augsburg,150000000.0,140000000.0,7.1,27.1,10000000.0,18.83,130000000.0,125000000.0,4.0,26.2,5000000.0,18.68
441890,2023-11-25T14:30:00Z,12,17,SC Freiburg,55,SV Darmstadt 98,1,1,Draw,5.0,0.0,sc freiburg,darmstadt 98,180000000.0,170000000.0,5.9,26.5,10000000.0,19.01,261388888.8888889,248611111.1111111,6.305555555555555,26.1,12777777.777777778,19.03
441892,2023-11-25T14:30:00Z,12,11,VfL Wolfsburg,721,RB Leipzig,2,1,HomeWin,4.0,0.0,vfl wolfsburg,rb leipzig,230000000.0,220000000.0,4.5,25.8,10000000.0,19.25,520000000.0,500000000.0,4.0,24.1,20000000.0,20.07
441895,2023-11-25T14:30:00Z,12,12,SV Werder Bremen,3,Bayer 04 Leverkusen,0,3,AwayWin,4.0,1.0,sv werder bremen,bayer 04 leverkusen,110000000.0,105000000.0,4.8,26.4,5000000.0,18.52,620000000.0,580000000.0,6.9,25.2,40000000.0,20.25
441891,2023-11-25T17:30:00Z,12,19,Eintracht Frankfurt,10,VfB Stuttgart,1,2,AwayWin,3.0,6.0,eintracht frankfurt,vfb stuttgart,280000000.0,260000000.0,7.7,26.3,20000000.0,19.45,220000000.0,200000000.0,10.0,25.7,20000000.0,19.21
